nm;Pute2_2, (M, id=5248);Rind1_1, (M, id=5249);Rind1_2, (M, id=5250);Rind1_3 Schwarte, (M, id=5251);Rind1_4, (M, id=5252);Rind1_5 Sehne, (M, id=5253);Rind2 Fett, (M, id=5254);Rind Rumpsteak, (M, id=5255);Rind Rumpsteak Schwarte, (M, id=5256);Schweinenacken1 Fett, (M, id=5257);Schweinenacken1 Fett, (M, id=5258);Schweinenacken1 Knochen, (M, id=5259);Schweinenachen1 Knochenmark, (M, id=5260);Schweineruecken1, (M, id=5261);Schweineruecken1 Sehne, (M, id=5262);Schweineruecken2, (M, id=5263);Schweineruecken3, (M, id=5264);Schweineruecken4, (M, id=5265);Kotelett Fett, (M, id=5952);Kotelett Fleisch dunkel, (M, id=5953);Kotelett Fleisch hell, (M, id=5954);Kotelett Knochen, (M, id=5955);Kotelett Knochenmark, (M, id=5956);Rumpsteak Fleisch dunkel, (M, id=5957);Rumpsteak Fett, (M, id=5958);Rumpsteak Fleisch hell, (M, id=5959);Jungbulle Hüftsteak 1, (M, id=5966);Jungbulle Hüftsteak 2, (M, id=5967);Rinderhüfte 1, (M, id=5971);Rinderhüfte 2, (M, id=5972);Rinderhüfte 3 Fett, (M, id=5973);Rinderhüfte 4, (M, id=5974);Rinderkeule 1 Fett, (M, id=5975);Rinderkeule 2, (M, id=5976);Rinderkeule 3, (M, id=5977);Schwein 1, (M, id=5978);Schwein 2, (M, id=5979);Schweinenacken 1-1 Fett, (M, id=5980);Schweinenacken 1-2, (M, id=5981);Schweinerücken 1-1, (M, id=5982);Schweinerücken 1-2, (M, id=5983);Schwein Fett, (M, id=5984);Weisswurst, (M, id=5986);Schweinefleisch Fett 1, (M, id=5987);Schweinefleisch Fett 2, (M, id=5988);Schweinefleisch Fett 3, (M, id=5989);Schweinefleisch Fett Blut, (M, id=5990);Schweinefleisch Fleisch 1, (M, id=5991);Schweinefleisch Fleisch 2, (M, id=5992);Schweinefleisch Fleisch 3, (M, id=5993);Schweinefleisch Fleisch 4, (M, id=5994);Schweinefleisch Knochen 1, (M, id=5995);Schweinefleisch Knochen 2, (M, id=5996);Schweinefleisch Knochen 3, (M, id=5997);Schweinefleisch Knochen Rippe, (M, id=5998);Schweinefleisch Knochenmark 1, (M, id=5999);Schweinefleisch Knorpel, (M, id=6000);Schweinefleisch Schwarte, (M, id=6001);Schweinefleisch Sehne 1, (M, id=6002);Huhn1_1, (M, id=5237);Huhn1_2, (M, id=5238);Huhn2 Fett, (M, id=5239);Huhn2, (M, id=5240);Jungbulle1_1, (M, id=5241);Jungbulle1_2, (M, id=5242);Jungbulle2, (M, id=5243);Jungbulle3, (M, id=5244);Pute1_1, (M, id=5245);Pute1_2, (M, id=5246);Pute2_1, (M, id=5247)
870;10,410494085;5,13319827162;6,89362346352;21,2575348789;7,03337972962;14,4974527404;16,7039051584;6,04356352678;28,2167917829;7,37439128933;31,743334384;25,9651503069;16,9965276121;4,96791928683;22,3177374741;8,90912023303;5,61309151335;7,09677534058;20,0618281124;5,63708685995;7,65002937908;25,5014587262;24,8708285532;8,11779520498;23,4773782875;9,9141670355;34,6802300235;9,38560020764;12,6903578913;16,6413935083;40,7186947988;10,242237131;27,344589334;9,05928749219;10,0651877916;6,06621149517;9,46999142043;37,7841368062;14,0603592337;12,6708247877;8,93610284763;29,2213536945;43,3761379457;36,6070374235;20,2974843731;42,7933169005;19,4225074707;8,69997518227;10,4150122717;16,4953059611;13,4196913575;23,2267641249;34,0575847116;29,4485956185;13,6690463257;32,187393312;18,4616078634;39,5495038473;17,1419644408;6,12730246346;4,00222156019;21,7300173117;3,54317765672;8,06695614505;7,24461470865;9,56235622547;8,94658052717;4,9320406582;5,72668478437;5,47734923042
880;10,1760417211;4,93501556079;6,68340549922;20,431537326;6,74271675454;14,0355352963;16,2689810184;5,77160438519;27,7901526067;7,16633497637;30,99435428;25,4941773545;16,4542088515;4,79655080581;21,8731345935;8,72735644003;5,45643602709;6,89667796574;19,6127294191;5,50153673912;7,44557437234;24,9846573659;24,4821074954;7,90019520181;23,1157405045;9,70750442439;33,9807681943;9,25194982037;12,5354791809;16,2904952643;39,8424416758;9,93714115161;26,9428171006;8,92760138184;9,82033416917;5,97217599291;9,20526669515;37,3440597135;13,9156786228;12,3596727225;8,78304462107;28,9082150849;42,8426385495;36,2493158442;19,9654952421;42,5234053265;19,1145104624;8,53625788865;10,5821245802;16,2364115378;13,3949055151;22,9688308222;33,8781167647;29,0465438351;13,5871306097;31,6845491851;18,4441316791;39,1732989203;16,8505404334;5,91699155817;3,81433824927;21,2074748738;3,30634985464;7,74483207611;6,93777011365;9,24957325458;8,69887343106;4,73276615937;5,4906590064;5,28967116872
890;9,9260749954;4,80445368221;6,44447775743;20,044700679;6,58512055973;13,4638826336;15,9217163685;5,59890398759;27,2094507764;6,9892457774;30,4946953426;24,960577134;16,1911892035;4,59052260408;21,3124320397;8,37328671611;5,29866907947;6,70220949773;19,1707292185;5,54340097872;7,30835224178;24,4778931239;24,2176326951;7,76664865229;22,6811012655;9,52792503082;33,0400947079;9,05620040668;12,171487909;15,8944931259;38,7574904665;9,66992358044;26,2441922799;8,77338070776;9,60601087181;5,72516502876;9,10476495916;36,525819518;13,6982079479;12,1127945198;8,58811967772;28,1278467476;42,214519511;35,3406870786;19,5140018061;41,9683246691;18,8299048323;8,42794851968;10,3238132273;15,9735317382;12,9876297;22,5374927128;33,389994026;28,7657363301;13,394056475;31,0615162359;18,1043976682;38,5681555173;16,3248938461;5,75630950858;3,67924302158;21,0034621018;3,24962399306;7,43044608821;6,71579281872;9,00537789367;8,43508664394;4,54578591578;5,30861534862;5,16499159696
900;9,95219998359;4,82879483657;6,5415262823;19,7422696047;6,62940989955;13,2592609049;15,6670501576;5,5970136265;26,8189407527;6,94506521511;29,9544816625;24,8415943358;16,0947617317;4,66455744926;21,2583864605;8,36148844837;5,34744873924;6,73499789601;18,6507742417;5,22733109351;7,06546701666;23,8147942941;23,7139351012;7,54600358021;22,1583645982;9,15363104234;32,3505819871;8,81352773015;11,7959279526;15,5098347884;37,8489924299;9,49511164852;25,7110033893;8,53897908167;9,39125281011;5,6808208766;8,85815553931;35,8884138621;13,4593961664;11,7750460597;8,33185037498;27,800140947;41,6682576643;34,6344197753;19,0043980519;41,2152955406;18,5277904548;8,29933358055;10,0337259223;15,7423460144;12,8237745413;22,2514093962;32,9863140507;28,3415495176;13,1208718194;30,2440251868;17,7849454812;37,8869674924;15,9129875716;5,77496675964;3,75578799081;20,6321078711;3,38919423988;7,53323309712;6,67630318525;8,94361733863;8,51919948424;4,79374559056;5,58847176238;5,26725214554
910;9,60546811589;4,5711441843;6,27829856392;19,2435735416;6,24047476347;12,5542292214;15,0612032761;5,33142680945;25,9463222291;6,6649614529;29,2313183426;24,3937507099;15,7156971541;4,4089855604;20,6003398145;7,97123105311;5,07827322427;6,29846966503;18,0248056613;5,28993465198;6,91211280719;23,3718788898;23,2171850036;7,38464871829;21,6406597028;9,27800014433;31,473759428;8,54486069344;11,4385613255;15,1071037749;36,7519687971;9,14446478834;24,8229226058;8,28377271393;9,12508905542;5,49490120474;8,69745825279;34,7625180232;13,030888901;11,4775662428;8,11104046978;27,0509084559;40,8678956651;33,5195530484;18,3672585697;40,1470824664;18,0379012872;8,02336595844;9,61410291254;15,2901321726;12,3270197008;21,8141467479;32,5483712149;27,8600357582;12,9332015942;29,8516517937;17,3849560385;36,9989808858;15,3826570903;5,53632486589;3,52684935987;20,2191295924;3,11856208766;7,07189179455;6,31595308674;8,60172623256;8,07267965815;4,14589470715;5,1186933546;5,07140844194
920;9,59310050011;4,55287545921;6,16050323525;18,7787388576;6,16680613367;12,398196536;14,7146075665;5,27050179909;25,4979908158;6,60206242722;28,2273651546;24,1567615413;15,6115984251;4,43454163323;20,2418114504;7,99837622931;5,01051774015;6,37758995848;17,4422201965;5,00475203065;6,85509251509;22,7998468505;22,9411843136;7,24456082014;21,0975312731;8,82142303173;30,6739490929;8,28890756529;11,1935504039;14,6586796063;35,8817035398;8,93976626913;24,1962745266;8,21766062536;8,87791750635;5,39928975984;8,4855178165;33,7306239895;12,8986740455;11,1155356359;8,02628259149;26,3494146414;39,8877893897;32,3707823206;17,6384039623;39,1732839009;17,6259708698;7,92246029835;9,63461096873;15,2972505942;12,254611281;21,5547320663;32,2241763263;27,7380788944;12,7536845798;29,1829460863;17,1628993231;36,0187996272;14,8956149098;5,51559704036;3,58220661219;19,6903447076;3,11917557113;7,00476756136;6,37238207147;8,56089422519;8,10949968679;4,30445515363;5,11660201573;5,1110805279
930;9,48441243905;4,51555049573;6,15404236227;18,5270521029;6,2511779737;12,1489789297;14,5232645129;5,25447848494;25,1259668557;6,56380757723;27,901372293;23,8760812266;15,5544978406;4,35394231905;19,9862654394;7,85838407033;4,98797647175;6,27353782118;16,991331709;4,66677684878;6,43434590374;22,2213737933;22,9616715174;7,00673555826;20,7085088671;8,52040400548;29,4503444341;7,87750141567;10,6269966656;14,0054368858;34,7036314563;8,47577923913;23,6330859271;7,68469124277;8,47839940482;4,98627823129;7,92810080266;33,1233459822;12,3348540674;10,6562428125;7,39793457896;25,7944086129;38,7507884671;31,8027564035;17,1172152915;38,4371506603;17,2015813068;7,47585462701;8,70177188822;14,772179203;11,4857279173;21,2683821235;32,0447653997;27,2744319776;12,7282265659;28,4847899474;16,8761621453;35,3056904361;14,3020927166;5,47232844431;3,5399351691;19,6271960932;3,13501174607;6,88236334474;6,35769749079;8,3841264797;7,89898414953;4,27323952825;5,12197910502;5,1017848488
940;9,09498924933;4,24398334643;5,87484463432;17,8157935794;5,82774976691;11,4220040513;14,6291733515;4,82459499419;25,3042122318;6,1979442912;28,4203666611;23,6126388571;15,1329753608;4,06537232564;19,7996499321;7,39958515474;4,69479716351;5,82479233643;17,2965511096;4,39591685411;6,11962796921;21,4669456273;22,8753566376;6,98294781154;20,5144736086;8,18231159002;28,4349855864;7,56805789094;10,1854484868;13,3949397122;33,7416180732;8,11267861441;23,5765692787;7,37773376538;8,11133675699;4,82131167902;7,69747272549;33,7890999008;11,9255627557;10,4013387209;7,11160687957;25,7063964774;37,7591681163;32,6864793906;17,6357931741;38,4762891618;17,1009252484;7,17852688631;8,5091952901;14,5383564292;11,2354329419;21,2800931142;31,9486461131;27,0254235796;12,6061066583;27,6541331131;16,6689083873;35,7291212315;13,7943792653;5,15475047008;3,24941781417;19,6249782478;2,874074644;6,4825342262;5,82471074406;7,90354308223;7,41918556226;3,89298164708;4,6900638262;4,88007915545
950;8,64834378918;4,01082355288;5,45676847508;17,0541480946;5,4287774453;10,7273828273;14,6705747848;4,53203355631;25,4421795905;5,77674892143;28,5571749264;22,9956005221;14,7030613772;3,70198535196;19,5512441172;6,94003581295;4,33503437142;5,57626978838;17,2030343397;3,87686879425;5,70065399165;20,5683090841;22,3626563661;6,45968172324;20,3103119058;7,79421584629;26,829952676;7,01019659019;9,60290783084;12,5601517014;32,2807656067;7,64486347982;23,2589563624;6,90162302794;7,64117107473;4,42814468095;7,24923586752;33,8234880823;11,2676334483;10,0094651362;6,54428673607;25,3615592908;35,9759840225;33,1573692596;17,9309581053;38,2275174734;16,7229248796;6,72909656552;8,13376323619;14,1894274149;10,4994263014;20,9382878152;32,0336796519;26,8167922886;12,54093297;26,5269875513;16,3684356862;35,7711441588;13,238104744;4,76771911802;3,06561326081;19,4535549339;2,67886153034;6,11075294344;5,47457684001;7,43833557917;6,86597606155;3,49425800975;4,20968710426;4,63142719666
960;8,0374253564;3,48625767544;5,05733377035;16,1120755094;4,94966515717;9,7484761823;14,2212235269;4,02831785287;24,7124410493;5,24358511527;27,8581362297;22,1934177918;13,8884731724;3,25732938167;18,6999623354;6,18568832504;3,81497310021;5,10001844347;16,9876588066;3,72337579986;5,35904551138;19,7381515171;22,4677972433;6,18213759249;19,8666035884;7,65968152453;25,2872517715;6,48790108162;8,86172353313;11,6774678776;31,0373971801;7,06446734855;22,6581548662;6,48111375355;7,06733810302;4,01236114474;6,75557467336;33,0828924478;10,753628882;9,3983408669;5,91753066988;24,6116435539;34,3192720759;32,8468794696;17,570735917;37,7242371351;16,0267378522;6,21726474784;7,62284713304;13,7939927586;9,6195661579;20,6443680712;31,963757315;26,1514732454;12,4026524913;25,3268890428;15,8316860079;35,1998380336;12,5232722596;4,26375552342;2,69935524116;18,8033939427;2,36154771069;5,48701566457;4,92522231079;6,6945999815;6,19638168671;3,14947362466;3,72968463027;4,30795512229
970;7,6657277272;3,18194848381;4,7631510416;15,4447111049;4,62812471157;9,09443576778;13,7973819349;3,70500851293;24,1291189055;4,91348528019;27,2849547201;21,4747499484;13,3277879693;2,98988852024;18,1428006581;5,84306595345;3,49812166044;4,75240399118;16,7819332165;3,51755287607;5,14147610971;19,130176658;22,3715484736;6,00407755313;19,5576889705;7,63404805897;24,4135808409;6,2080126281;8,63653784819;11,1771808702;30,1674618249;6,78348601301;22,1344416334;6,14406667271;6,8619295838;3,84734412164;6,57380770277;32,6777345072;10,4689128364;9,03579512626;5,75693901022;24,2133113117;33,4688247069;32,5650194511;17,44788018;37,4514733105;15,5826378313;6,06935193605;7,53111334409;13,7559573493;9,47528768572;20,5373097315;32,4855661767;26,1284788673;12,4980629743;24,753138273;15,6842631235;34,6564492716;12,216140424;3,98868589574;2,44407889874;18,4284241838;2,12661910707;5,1928458177;4,51102647626;6,13752960769;5,69663643574;2,8507886792;3,28893971629;4,03339338478
980;7,45527406879;3,17567709337;4,70302305319;14,9504278519;4,63919105964;8,69849044869;13,6899706515;3,56154456528;23,8527166855;4,8807074616;26,7653671948;21,2269690783;13,1490792668;2,88157416557;17,7040040346;5,70175517664;3,4913949532;4,76988293952;16,5970675449;3,47993799737;5,04849654933;18,848903408;22,4453018711;5,85865685816;19,4263225123;7,61506266064;23,7146943326;5,96418772353;8,43017842108;10,8324094118;29,50543219;6,59789041817;21,8359222399;5,90504024452;6,60178148829;3,60300300048;6,31477689237;32,3404350028;10,3493453144;8,78956133924;5,51515995956;23,8914453111;33,2759955451;32,4102012422;17,4418709625;37,2657607187;15,3166933753;6,09557219937;7,73898325029;13,9733121305;9,41700152263;20,5985056141;32,814996752;26,2448037429;12,607760118;24,5527771165;15,6330502239;34,4299490165;11,9749770936;3,89075624771;2,41981734075;18,164330154;2,14019853676;5,08106066903;4,54432535461;5,96897099981;5,43981691493;3,11303328879;3,5222849606;3,98344497487
990;7,11452057552;2,83176957345;4,40476142162;14,3583102028;4,29328424685;8,06755671194;13,2872569732;3,20282066273;23,290340775;4,55061151461;26,3794719296;20,7944570776;12,6755450712;2,5391344848;17,1344794416;5,24951429093;3,16950107745;4,39756628692;16,4310988955;3,33430350483;4,96258908329;18,6672100398;22,6118924491;5,6506800095;19,1635990862;7,66918890381;23,4773283051;5,8764155196;8,41752034993;10,7578650148;29,1052630607;6,58803407217;21,5486042949;5,86538360275;6,61149148858;3,56542251218;6,29445784065;32,0253238191;10,3616695869;8,58022973779;5,50256516921;23,650881045;33,2234016895;32,1935439921;17,2478758823;37,2867128594;15,2549260155;6,16363878546;8,17378213353;14,0750877615;9,5121105192;20,7459144498;33,4034969676;26,19778998;12,741991515;24,5200258805;15,6710740572;34,1967192459;11,9084283985;3,58354077323;2,19255380033;17,8078993497;1,86435686025;4,68513211373;4,08199909995;5,47159320816;4,93118004597;2,85201698766;3,03920818377;3,71954784545
1000;6,94219834422;2,66138182916;4,26694619205;13,8366780427;4,09430136243;7,58805709403;12,9158843492;3,07360120966;22,7995265782;4,465660374;25,8498645082;20,3645273678;12,5133444179;2,38294544778;16,5274595063;5,10396004148;3,05765385263;4,23864075723;16,2244753218;3,44728075372;5,04307088977;18,5735193448;22,8779791579;5,65292946985;19,0854360793;7,8591253987;23,3223996107;5,92080158363;8,53528189558;10,800875572;28,7226079877;6,53864814011;21,3624987279;5,76943118385;6,65300205906;3,54072003022;6,2159560321;31,7513924715;10,4698415409;8,56806156341;5,48412200823;23,6216439277;33,4256031744;31,8827886307;17,0294328401;37,3713758973;15,0589893574;6,24351529864;8,17642931806;14,1520306884;9,54367979133;20,8934689539;33,7760846364;26,5314155334;12,8448164884;24,52066947;15,7151600651;33,8683975331;11,7073012453;3,42955314334;2,04571774161;17,5020863884;1,79446653649;4,55357936291;3,88108869838;5,17641052983;4,68725063803;2,68711892057;2,93423534507;3,59209394109
1010;6,95536657603;2,69356306161;4,25661403868;13,6501368621;4,05889349652;7,48138477486;12,7581583149;2,96603985061;22,4941635013;4,48642985227;25,5294234693;20,5668221179;12,6135840786;2,32431827349;16,3831718764;5,03947882272;3,04814860456;4,23087189538;16,1042815505;3,47523001632;5,12579590261;18,6423630424;23,1894774579;5,62834225359;18,9214272781;7,7973418309;23,2262447218;5,83962264725;8,67600747026;10,832249275;28,4641456561;6,60185927148;21,1533864772;5,8334306026;6,77484428562;3,56562039588;6,23784243382;31,5253369389;10,6138912441;8,46146715751;5,48400691032;23,4837276158;33,6464284128;31,6802762486;16,917229663;37,4910173026;15,2494306654;6,44662228735;8,62938686528;14,4678327191;10,0000038208;21,0960504736;34,2385529912;26,8178693777;13,1337691457;24,8713289161;15,8985466521;33,6984267525;11,8239156981;3,42693168064;2,06100057683;17,3548284722;1,76949656109;4,50103627916;3,880790038;5,16483925626;4,6388439025;2,78141886061;3,10188822309;3,56238338573
1020;6,69508431318;2,43154718456;4,11186575005;13,2452287571;3,86667894762;6,98214285863;12,3968787602;2,79338922702;22,0254739891;4,30629763375;25,0482241416;20,4316905742;12,3442548532;2,14629992648;15,9601923534;4,89371041272;2,81930899196;3,99896562993;15,9822327814;3,53587167591;5,1060382373;18,5935150999;23,6641825314;5,66912552354;18,854609725;7,977748893;23,1880938157;5,89127425972;8,83781940937;11,0160605294;28,3755493373;6,66874247832;21,0752863133;5,91307009308;6,81999913576;3,62889472645;6,26083228358;31,3127364579;10,7704814305;8,45565114108;5,58691062129;23,3944585911;34,2034574619;31,2942022011;16,6072982158;37,4448182439;15,3748389969;6,54574180325;8,88286758906;14,6295823373;10,1245374903;21,3400129484;34,569948138;27,3194645956;13,308699948;24,9783495113;15,9472331391;33,5046812077;11,7345295074;3,19805154486;1,90621612704;17,0279961687;1,57968982286;4,30827726684;3,62182838464;4,83348553182;4,34991769996;2,62108822065;2,70679791579;3,41221119252
1030;6,84687930146;2,5375316828;4,23978516739;13,1984828683;3,98473158226;6,94351887897;12,3560401562;2,84835719027;21,9791144316;4,43863931122;24,945851594;20,6731725679;12,5896192832;2,21666674922;15,934636496;4,89980892006;2,97549286229;4,07862400485;15,9307401953;3,61484093546;5,20438347784;18,7074453363;24,0133288067;5,60263074304;18,7564385247;8,0883990623;23,3102885792;5,96290134551;8,99020933813;11,1237912263;28,1154011467;6,67676651273;20,9964495062;5,95632158785;6,99118720795;3,6853310228;6,23984391523;31,112483036;10,9418564007;8,48543464731;5,68642200294;23,3580095845;34,5485943536;31,1669176631;16,6488207097;37,7804647027;15,55651747;6,75066289935;9,28296358445;14,815624571;10,3093231587;21,755474093;34,7559692247;27,7430047999;13,6609094416;25,2859231622;16,1138928165;33,4304470066;11,8072066037;3,30768797867;1,91596100992;17,0567559356;1,62892473319;4,3253015059;3,75579884693;4,97636055826;4,41498827696;2,84556086603;2,98644828723;3,39448591507
1040;6,94148997097;2,51593926761;4,19006537874;13,0194264911;4,01687456116;6,88160187825;12,3400061909;2,91576689878;21,9313926391;4,50253248992;24,9514622899;20,9366023187;12,7400478154;2,22538815662;15,7980080764;5,0526186047;2,99885542254;4,09115956637;15,8148971288;3,63022336224;5,27482733347;18,7696284256;24,4403591834;5,66909211675;18,7810008247;8,07899285906;23,1765009958;5,96244522789;9,00307435391;11,1881798536;27,7696199272;6,74673334086;20,9748570419;6,00901350608;7,07694672766;3,68129366839;6,17768957005;31,0704286197;11,0691479824;8,43934073962;5,7568702352;23,3517539456;34,9509296239;31,1023163132;16,5494272841;37,8284022759;15,7974676985;6,86955134091;9,20265551509;14,9846164967;10,4011065807;22,0344226622;34,9720615491;28,2381463141;13,7440887681;25,486930084;16,1744824585;33,3646045794;11,6869151027;3,3628471253;1,98402276817;17,1026296027;1,64115521607;4,39585192511;3,78820572997;4,96227266295;4,41077078594;2,89207036783;3,12359562835;3,42331842598
1050;7,01488128987;2,62661785703;4,31173955368;12,9617568889;4,08280942077;6,79112842929;12,3680411875;2,97530891934;21,9770940662;4,66314635578;25,1714643474;21,4362215506;13,0634115498;2,31204201499;15,8794433222;5,12960313929;3,04316235631;4,24626324771;15,8453807673;3,66190179821;5,34909191761;18,716285074;25,008120699;5,75957413887;18,7927562329;8,21464632504;23,1555728229;6,00968629912;9,22386925716;11,3930698555;27,5308962894;6,88899931933;21,1125037236;6,11414363433;7,13723244898;3,7174207577;6,25782790543;31,2614123286;11,1990767529;8,48239132193;5,86340470121;23,5048959763;35,2661973661;31,175183172;16,5777895713;38,1193576247;16,1006713709;7,07675053617;9,49958864303;15,0230241501;10,6499050692;22,4659941319;35,2104311955;28,6665956667;14,0634155471;25,5195071277;16,3713839098;33,6060364331;11,718953935;3,39917226957;1,98299008612;17,2080969285;1,76294079336;4,49452364959;3,85205413075;5,0571751745;4,54522737808;3,12660412867;3,19604237695;3,52380562081
1060;7,01090655032;2,54170886925;4,29251007787;12,8038127355;4,06096525349;6,68148798642;12,4741528558;2,9284502894;22,2517727603;4,60154531928;25,5056339959;21,9543869259;13,2471335431;2,33702772238;15,8945726105;5,16783398227;3,08802866531;4,16653101916;16,0702275046;3,76024604196;5,46834646321;18,7934403851;25,7364421578;5,75251329973;18,9627460663;8,2569234937;22,8840965463;5,97031913751;9,31268960827;11,4471550104;27,0961428429;6,91724347285;21,1805802966;6,09997638914;7,18891205182;3,72118563191;6,20277490215;31,5131145197;11,1728433437;8,44032126362;5,86122611962;23,599778343;35,2857636556;31,4554574745;16,638975975;38,2601894297;16,327827374;6,90035521848;9,53174471696;15,0409551596;10,598849509;22,7715445796;35,2917819287;29,2015415824;14,3751459752;25,5941227961;16,4182780899;33,7336023092;11,6299852583;3,42895621074;1,97320910116;17,338121286;1,68794749318;4,43560653578;3,88677543695;5,00337122953;4,54309512191;2,98764664653;3,15305913425;3,45998767495
1070;7,10310550854;2,6300627073;4,35797304347;12,6382306633;4,05421343688;6,56825864667;12,5700713989;2,96282108281;22,3504053698;4,71018233489;25,6354074237;22,4124731801;13,486450187;2,37479768188;15,9054260134;5,15725299388;3,08068892227;4,06100194412;15,9989334738;3,75557234209;5,39003410685;18,759509083;26,3301414603;5,66414242594;18,9332931328;8,16575106243;22,5839153877;5,97716117099;9,16399273527;11,3022967891;26,5597152028;6,80190373117;21,0612284333;6,04141117721;7,0658391263;3,66487096676;6,15481898059;31,48746426;11,1574926049;8,3564871979;5,76639950344;23,4526659436;35,207675055;31,6626437117;16,7646138135;38,3701841628;16,5421652397;6,88412258364;9,38711365814;14,8895092131;10,6072816558;23,2773307826;35,5108462522;29,7563788677;14,5807624529;25,5103597749;16,4162418062;33,873367298;11,3807587612;3,42936439196;1,99574082412;17,4031047781;1,75932841932;4,51887674844;3,85745486776;5,1516847704;4,55094324258;3,01762482913;3,28222323344;3,47724586332
1080;6,90084049714;2,50560230811;4,16466003192;12,4043607237;3,94028901414;6,34323524254;12,4298797342;2,81378619163;22,2771647055;4,51019665312;25,5965629804;22,659165051;13,4615650095;2,20758730997;15,6798130076;4,98959996776;2,90638960506;3,99990223979;16,0327391566;3,72601707575;5,40554276381;18,6044412368;27,0007844086;5,73215243349;18,8394443925;8,17952217378;22,3085574597;5,81771917692;9,08267340195;11,1690853024;26,1594569637;6,74977629189;21,0946681364;6,04303732028;7,01108122607;3,64707550059;6,03794410514;31,5282283209;11,115335239;8,35489427088;5,7798213167;23,4079284876;34,937899312;31,6351363023;16,8564862338;38,4874420222;16,9197525959;6,90645849529;9,49526910039;14,9337935294;10,6630461088;23,7595560614;35,5013252177;30,2838668125;14,8684054175;25,3928411313;16,5518869098;33,8370999141;11,2116776758;3,32661013769;1,89306456554;17,2803468159;1,60005023567;4,28948425575;3,79847345244;4,89730900839;4,36182390885;2,80560614642;2,91552117701;3,40312014503
1090;7,07106738025;2,66862300312;4,36325177619;12,3405167789;4,03310920067;6,41596593204;12,6262341659;2,97831734096;22,3003307435;4,65140579483;25,7264125656;23,1897092493;13,8149924808;2,33743722957;15,8158733097;5,13321042394;3,08648334106;4,18701694766;15,9329469851;3,58806608474;5,27314129382;18,4765409142;27,5765330002;5,59234698421;18,8005023955;8,06789323619;21,7844420665;5,86085500128;8,92620222599;11,0746327658;25,6137065168;6,67102231733;20,9310900048;5,99481741536;6,89840448152;3,50279429687;5,96971833249;31,2949793165;10,9337426982;8,12941537612;5,5913448655;23,2869452912;34,4407469068;31,6587491997;16,7784279784;38,4680402597;17,1141780215;6,70157237089;9,16730479067;14,8522356788;10,3382258677;24,2286550321;35,6052376889;30,7117793757;15,192435303;25,1340883347;16,3706769646;33,8307922235;11,0352207084;3,40338593249;1,95272940102;17,3781334572;1,75517099096;4,52325718996;3,92116031441;5,11084828135;4,57354536305;3,10031194414;3,28512619048;3,5177603101
1100;6,83506617124;2,41892050087;4,10740939118;11,9822298842;3,86525957611;6,08995180737;12,4785343027;2,77927316614;22,3225949333;4,38979906971;25,5745960892;23,5768195367;13,901455856;2,16321726991;15,6300135145;4,79131222566;2,85129366904;3,88184626836;15,8451978739;3,49100707381;5,09259393183;18,2225737688;28,0749943017;5,63344032463;18,7535388127;7,93232991386;21,2685180398;5,58053998056;8,60905977763;10,7094133874;24,97366039;6,41913102747;20,7386135295;5,77175591642;6,63991638234;3,36651499643;5,71058468228;31,0558917681;10,6716507318;7,87740345939;5,42049387903;22,9338066516;33,8941355512;31,7399639219;16,8104855062;38,384542544;17,3661721802;6,69055832897;9,26388221607;14,8973163243;10,3819367932;24,8340419462;35,7733412798;31,2155866843;15,5422525235;24,9020431777;16,3603680284;33,8529939913;10,9109143222;3,20348603298;1,81940354361;17,2528185619;1,57764489187;4,25069714535;3,63275224383;4,8278792447;4,29107576947;2,63241100804;2,887338967;3,35284087813
1110;6,83028018033;2,54176995091;4,17488754872;11,9722808013;3,88382887654;6,07868283405;12,4914919859;2,81435014104;22,2200424402;4,46905634582;25,4193691879;23,9471972611;14,0431501299;2,2123243231;15,5656101534;4,91517777538;2,88533277196;3,89083334263;15,6328017972;3,51422169375;4,96091598672;18,0627727417;28,6840606582;5,57813379255;18,5701979538;7,7302794128;20,7904147176;5,48895952962;8,41988203211;10,5578286588;24,3869997572;6,36022076657;20,6389924252;5,77811696905;6,45428822934;3,3811363501;5,62665996768;30,7809114346;10,512728283;7,75100182912;5,2586638571;22,6877138788;33,3035685879;31,3379169576;16,6066522093;38,2029400381;17,3980391607;6,41047935581;8,83206427252;14,615701115;9,94621825927;25,1563867923;35,6973647516;31,5346031374;15,7235038973;24,642044632;16,1688335388;33,428731076;10,5385780033;3,22607077439;1,84907709253;17,2067935399;1,63155115798;4,31023090201;3,75475778603;4,98759794524;4,4422854785;2,81589117484;3,03869917414;3,43917496058
